c Graph colouring
1 2 0
3 4 0
5 6 0
7 8 0
9 10 0
11 12 0
13 14 0
15 16 0
17 18 0
19 20 0
21 22 0
23 24 0
25 26 0
27 28 0
29 30 0
31 32 0
33 34 0
35 36 0
37 38 0
39 40 0
41 42 0
43 44 0
45 46 0
47 48 0
49 50 0
51 52 0
53 54 0
55 56 0
57 58 0
59 60 0
61 62 0
63 64 0
65 66 0
67 68 0
69 70 0
71 72 0
73 74 0
75 76 0
77 78 0
79 80 0
81 82 0
83 84 0
85 86 0
87 88 0
89 90 0
91 92 0
93 94 0
95 96 0
97 98 0
99 100 0
101 102 0
103 104 0
105 106 0
107 108 0
109 110 0
111 112 0
113 114 0
115 116 0
117 118 0
119 120 0
121 122 0
123 124 0
125 126 0
127 128 0
129 130 0
131 132 0
133 134 0
135 136 0
137 138 0
139 140 0
141 142 0
143 144 0
145 146 0
147 148 0
149 150 0
151 152 0
153 154 0
155 156 0
157 158 0
159 160 0
161 162 0
163 164 0
165 166 0
167 168 0
169 170 0
171 172 0
173 174 0
175 176 0
177 178 0
179 180 0
181 182 0
183 184 0
185 186 0
187 188 0
189 190 0
191 192 0
193 194 0
195 196 0
197 198 0
199 200 0
-54 -53 0
-86 -85 0
-170 -169 0
-92 -91 0
-100 -99 0
-156 -155 0
-164 -163 0
-56 -55 0
-88 -87 0
-184 -183 0
-18 -17 0
-34 -33 0
-94 -93 0
-110 -109 0
-146 -145 0
-162 -161 0
-96 -95 0
-112 -111 0
-160 -159 0
-176 -175 0
-134 -133 0
-6 -5 0
-122 -121 0
-44 -43 0
-52 -51 0
-76 -75 0
-84 -83 0
-172 -171 0
-180 -179 0
-8 -7 0
-4 -3 0
-14 -13 0
-114 -113 0
-142 -141 0
-16 -15 0
-22 -21 0
-150 -149 0
-106 -105 0
-24 -23 0
-58 -57 0
-198 -197 0
-12 -11 0
-20 -19 0
-2 -1 0
-50 -49 0
-66 -65 0
-190 -189 0
-38 -37 0
-90 -89 0
-166 -165 0
-40 -39 0
-42 -41 0
-74 -73 0
-182 -181 0
-28 -27 0
-36 -35 0
-30 -29 0
-46 -45 0
-82 -81 0
-98 -97 0
-158 -157 0
-174 -173 0
-32 -31 0
-48 -47 0
-136 -135 0
-124 -123 0
-132 -131 0
-126 -125 0
-130 -129 0
-144 -143 0
-128 -127 0
-10 -9 0
-118 -117 0
-138 -137 0
-152 -151 0
-120 -119 0
-70 -69 0
-186 -185 0
-140 -139 0
-108 -107 0
-116 -115 0
-148 -147 0
-72 -71 0
-200 -199 0
-60 -59 0
-68 -67 0
-188 -187 0
-196 -195 0
-62 -61 0
-78 -77 0
-178 -177 0
-194 -193 0
-64 -63 0
-80 -79 0
-192 -191 0
-26 -25 0
-102 -101 0
-154 -153 0
-104 -103 0
-168 -167 0
-161 -99 0
-167 -13 0
-157 -23 0
-147 -33 0
-137 -91 0
-194 -32 0
-143 -85 0
-123 -31 0
-146 -42 0
-113 -37 0
-193 -77 0
-142 -6 0
-199 -51 0
-179 -63 0
-118 -52 0
-175 -43 0
-131 -49 0
-178 -80 0
-184 -86 0
-107 -79 0
-127 -1 0
-164 -26 0
-154 -24 0
-136 -100 0
-103 -27 0
-187 -53 0
-153 -69 0
-159 -59 0
-126 -42 0
-116 -68 0
-139 -7 0
-196 -60 0
-135 -83 0
-192 -16 0
-125 -99 0
-115 -53 0
-138 -72 0
-105 -15 0
-162 -94 0
-144 -94 0
-111 -33 0
-134 -28 0
-101 -91 0
-171 -37 0
-161 -15 0
-110 -90 0
-167 -49 0
-147 -61 0
-194 -100 0
-200 -74 0
-156 -36 0
-123 -59 0
-146 -14 0
-152 -24 0
-193 -41 0
-199 -23 0
-189 -29 0
-179 -27 0
-145 -95 0
-128 -26 0
-169 -81 0
-118 -32 0
-131 -45 0
-188 -78 0
-127 -87 0
-184 -58 0
-117 -77 0
-107 -43 0
-164 -54 0
-136 -72 0
-103 -63 0
-160 -66 0
-163 -75 0
-187 -81 0
-153 -33 0
-102 -80 0
-159 -31 0
-126 -70 0
-149 -21 0
-116 -96 0
-139 -35 0
-196 -24 0
-129 -73 0
-186 -10 0
-192 -36 0
-125 -7 0
-148 -70 0
-115 -17 0
-162 -98 0
-144 -50 0
-111 -69 0
-134 -8 0
-181 -55 0
-120 -36 0
-161 -43 0
-147 -89 0
-170 -90 0
-194 -72 0
-109 -87 0
-156 -16 0
-152 -60 0
-193 -53 0
-189 -33 0
-122 -8 0
-145 -59 0
-128 -62 0
-169 -77 0
-141 -15 0
-108 -66 0
-131 -9 0
-178 -24 0
-127 -75 0
-184 -30 0
-117 -33 0
-174 -28 0
-140 -96 0
-107 -23 0
-164 -82 0
-130 -66 0
-154 -80 0
-136 -44 0
-103 -35 0
-173 -49 0
-112 -78 0
-153 -61 0
-126 -98 0
-149 -41 0
-139 -79 0
-129 -85 0
-186 -46 0
-125 -43 0
-148 -98 0
-138 -32 0
-195 -69 0
-144 -22 0
-111 -89 0
-191 -17 0
-181 -11 0
-114 -30 0
-120 -8 0
-161 -55 0
-110 -18 0
-133 -57 0
-180 -68 0
-170 -62 0
-109 -59 0
-166 -2 0
-146 -86 0
-193 -17 0
-165 -91 0
-189 -69 0
-155 -93 0
-122 -28 0
-104 -88 0
-179 -83 0
-145 -39 0
-128 -82 0
-151 -9 0
-118 -72 0
-141 -51 0
-198 -48 0
-121 -81 0
-178 -60 0
-117 -5 0
-174 -56 0
-164 -78 0
-130 -38 0
-136 -16 0
-103 -71 0
-183 -47 0
-173 -21 0
-163 -3 0
-112 -98 0
-153 -25 0
-102 -24 0
-129 -1 0
-149 -77 0
-158 -40 0
-138 -52 0
-195 -33 0
-191 -53 0
-114 -2 0
-171 -73 0
-143 -39 0
-110 -46 0
-133 -29 0
-190 -70 0
-180 -96 0
-113 -75 0
-170 -18 0
-119 -85 0
-176 -12 0
-109 -31 0
-166 -46 0
-175 -69 0
-155 -57 0
-122 -64 0
-145 -3 0
-151 -45 0
-141 -87 0
-198 -12 0
-131 -65 0
-188 -18 0
-127 -3 0
-150 -94 0
-117 -25 0
-174 -84 0
-197 -81 0
-130 -10 0
-183 -51 0
-106 -48 0
-163 -63 0
-112 -6 0
-135 -61 0
-102 -52 0
-149 -97 0
-172 -66 0
-196 -76 0
-168 -22 0
-158 -4 0
-148 -26 0
-195 -29 0
-185 -23 0
-191 -41 0
-157 -73 0
-124 -28 0
-181 -67 0
-114 -38 0
-120 -80 0
-143 -59 0
-200 -56 0
-190 -98 0
-123 -77 0
-180 -60 0
-119 -57 0
-176 -48 0
-109 -3 0
-166 -74 0
-132 -74 0
-156 -84 0
-175 -89 0
-165 -19 0
-155 -5 0
-122 -84 0
-104 -32 0
-151 -49 0
-188 -62 0
-121 -9 0
-160 -64 0
-127 -39 0
-140 -4 0
-197 -53 0
-177 -9 0
-183 -23 0
-116 -46 0
-173 -93 0
-106 -4 0
-112 -26 0
-135 -33 0
-192 -82 0
-182 -72 0
-115 -99 0
-172 -46 0
-105 -89 0
-168 -58 0
-148 -54 0
-185 -51 0
-167 -71 0
-171 -1 0
-191 -77 0
-157 -45 0
-124 -40 0
-114 -74 0
-120 -84 0
-143 -31 0
-200 -28 0
-133 -85 0
-190 -30 0
-180 -24 0
-113 -19 0
-152 -74 0
-119 -29 0
-176 -68 0
-142 -80 0
-132 -38 0
-169 -35 0
-108 -56 0
-165 -55 0
-104 -4 0
-151 -85 0
-198 -84 0
-121 -37 0
-160 -20 0
-150 -6 0
-140 -48 0
-197 -41 0
-187 -15 0
-177 -53 0
-126 -20 0
-116 -10 0
-173 -65 0
-129 -59 0
-112 -62 0
-135 -5 0
-182 -36 0
-172 -10 0
