c Graph colouring
1 2 0
3 4 0
5 6 0
7 8 0
9 10 0
11 12 0
13 14 0
15 16 0
17 18 0
19 20 0
21 22 0
23 24 0
25 26 0
27 28 0
29 30 0
31 32 0
33 34 0
35 36 0
37 38 0
39 40 0
41 42 0
43 44 0
45 46 0
47 48 0
49 50 0
51 52 0
53 54 0
55 56 0
57 58 0
59 60 0
61 62 0
63 64 0
65 66 0
67 68 0
69 70 0
71 72 0
73 74 0
75 76 0
77 78 0
79 80 0
81 82 0
83 84 0
85 86 0
87 88 0
89 90 0
91 92 0
93 94 0
95 96 0
97 98 0
99 100 0
101 102 0
103 104 0
105 106 0
107 108 0
109 110 0
111 112 0
113 114 0
115 116 0
117 118 0
119 120 0
121 122 0
123 124 0
125 126 0
127 128 0
129 130 0
131 132 0
133 134 0
135 136 0
137 138 0
139 140 0
141 142 0
143 144 0
145 146 0
147 148 0
149 150 0
151 152 0
153 154 0
155 156 0
157 158 0
159 160 0
161 162 0
163 164 0
165 166 0
167 168 0
169 170 0
171 172 0
173 174 0
175 176 0
177 178 0
179 180 0
181 182 0
183 184 0
185 186 0
187 188 0
189 190 0
191 192 0
193 194 0
195 196 0
197 198 0
199 200 0
-54 -53 0
-86 -85 0
-170 -169 0
-92 -91 0
-100 -99 0
-156 -155 0
-164 -163 0
-56 -55 0
-88 -87 0
-184 -183 0
-18 -17 0
-34 -33 0
-94 -93 0
-110 -109 0
-146 -145 0
-162 -161 0
-96 -95 0
-112 -111 0
-160 -159 0
-176 -175 0
-134 -133 0
-6 -5 0
-122 -121 0
-44 -43 0
-52 -51 0
-76 -75 0
-84 -83 0
-172 -171 0
-180 -179 0
-8 -7 0
-4 -3 0
-14 -13 0
-114 -113 0
-142 -141 0
-16 -15 0
-22 -21 0
-150 -149 0
-106 -105 0
-24 -23 0
-58 -57 0
-198 -197 0
-12 -11 0
-20 -19 0
-2 -1 0
-50 -49 0
-66 -65 0
-190 -189 0
-38 -37 0
-90 -89 0
-166 -165 0
-40 -39 0
-42 -41 0
-74 -73 0
-182 -181 0
-28 -27 0
-36 -35 0
-30 -29 0
-46 -45 0
-82 -81 0
-98 -97 0
-158 -157 0
-174 -173 0
-32 -31 0
-48 -47 0
-136 -135 0
-124 -123 0
-132 -131 0
-126 -125 0
-130 -129 0
-144 -143 0
-128 -127 0
-10 -9 0
-118 -117 0
-138 -137 0
-152 -151 0
-120 -119 0
-70 -69 0
-186 -185 0
-140 -139 0
-108 -107 0
-116 -115 0
-148 -147 0
-72 -71 0
-200 -199 0
-60 -59 0
-68 -67 0
-188 -187 0
-196 -195 0
-62 -61 0
-78 -77 0
-178 -177 0
-194 -193 0
-64 -63 0
-80 -79 0
-192 -191 0
-26 -25 0
-102 -101 0
-154 -153 0
-104 -103 0
-168 -167 0
-185 -101 0
-167 -13 0
-157 -23 0
-90 -42 0
-96 -4 0
-170 -130 0
-137 -91 0
-194 -32 0
-86 -22 0
-143 -85 0
-200 -102 0
-152 -116 0
-176 -126 0
-65 -11 0
-169 -117 0
-118 -52 0
-175 -43 0
-98 -40 0
-107 -79 0
-164 -26 0
-56 -28 0
-188 -132 0
-154 -24 0
-136 -100 0
-160 -110 0
-83 -23 0
-73 -45 0
-177 -127 0
-116 -68 0
-163 -141 0
-186 -118 0
-168 -134 0
-135 -83 0
-192 -16 0
-125 -99 0
-58 -48 0
-115 -53 0
-138 -72 0
-195 -141 0
-144 -94 0
-168 -104 0
-101 -91 0
-158 -146 0
-171 -37 0
-63 -19 0
-161 -15 0
-53 -9 0
-110 -90 0
-167 -49 0
-100 -20 0
-190 -146 0
-90 -14 0
-147 -61 0
-170 -102 0
-86 -50 0
-156 -36 0
-123 -59 0
-95 -49 0
-152 -24 0
-193 -41 0
-199 -23 0
-75 -13 0
-165 -131 0
-189 -29 0
-65 -23 0
-179 -27 0
-145 -95 0
-178 -116 0
-70 -34 0
-127 -87 0
-60 -12 0
-117 -77 0
-154 -108 0
-136 -72 0
-103 -63 0
-55 -41 0
-153 -33 0
-102 -80 0
-159 -31 0
-126 -70 0
-183 -133 0
-116 -96 0
-82 -28 0
-196 -24 0
-88 -2 0
-129 -73 0
-186 -10 0
-78 -24 0
-192 -36 0
-148 -70 0
-195 -105 0
-111 -69 0
-67 -35 0
-158 -142 0
-161 -43 0
-190 -142 0
-100 -16 0
-180 -104 0
-147 -89 0
-109 -87 0
-156 -16 0
-180 -130 0
-95 -21 0
-169 -147 0
-85 -15 0
-75 -41 0
-189 -33 0
-155 -113 0
-51 -1 0
-179 -119 0
-145 -59 0
-128 -62 0
-108 -66 0
-188 -106 0
-80 -44 0
-178 -24 0
-70 -14 0
-160 -132 0
-127 -75 0
-184 -30 0
-60 -24 0
-174 -28 0
-140 -96 0
-130 -66 0
-97 -29 0
-173 -49 0
-163 -103 0
-55 -13 0
-112 -78 0
-187 -125 0
-126 -98 0
-92 -50 0
-172 -122 0
-139 -79 0
-196 -116 0
-88 -38 0
-129 -85 0
-186 -46 0
-148 -98 0
-162 -134 0
-111 -89 0
-77 -25 0
-191 -17 0
-157 -129 0
-67 -31 0
-181 -11 0
-57 -21 0
-171 -109 0
-63 -43 0
-194 -134 0
-133 -57 0
-100 -44 0
-109 -59 0
-200 -146 0
-166 -2 0
-156 -108 0
-146 -86 0
-169 -143 0
-95 -9 0
-193 -17 0
-85 -35 0
-104 -88 0
-128 -82 0
-151 -9 0
-118 -72 0
-175 -135 0
-141 -51 0
-198 -48 0
-164 -148 0
-74 -22 0
-188 -118 0
-80 -16 0
-121 -81 0
-197 -125 0
-103 -71 0
-183 -47 0
-173 -21 0
-163 -3 0
-55 -17 0
-112 -98 0
-153 -25 0
-92 -30 0
-149 -77 0
-172 -102 0
-196 -112 0
-158 -40 0
-81 -41 0
-172 -136 0
-138 -52 0
-195 -33 0
-157 -101 0
-181 -111 0
-57 -49 0
-72 -26 0
-113 -75 0
-170 -18 0
-62 -32 0
-152 -130 0
-119 -85 0
-176 -12 0
-52 -22 0
-166 -46 0
-189 -135 0
-99 -25 0
-156 -120 0
-89 -19 0
-165 -127 0
-189 -105 0
-122 -64 0
-151 -45 0
-141 -87 0
-198 -12 0
-74 -10 0
-164 -144 0
-131 -65 0
-188 -18 0
-150 -94 0
-164 -106 0
-93 -1 0
-154 -136 0
-69 -23 0
-173 -121 0
-186 -136 0
-135 -61 0
-102 -52 0
-182 -124 0
-149 -97 0
-54 -38 0
-168 -22 0
-158 -4 0
-91 -47 0
-81 -21 0
-195 -29 0
-87 -27 0
-185 -23 0
-77 -33 0
-191 -41 0
-120 -80 0
-143 -59 0
-167 -129 0
-123 -77 0
-119 -57 0
-176 -48 0
-199 -129 0
-132 -74 0
-51 -39 0
-165 -19 0
-155 -5 0
-122 -84 0
-179 -139 0
-94 -26 0
-151 -49 0
-84 -20 0
-198 -120 0
-74 -46 0
-174 -112 0
-79 -49 0
-177 -9 0
-69 -11 0
-183 -23 0
-59 -45 0
-115 -99 0
-172 -46 0
-64 -24 0
-105 -89 0
-54 -2 0
-158 -128 0
-181 -133 0
-91 -11 0
-148 -54 0
-171 -1 0
-157 -45 0
-114 -74 0
-171 -145 0
-120 -84 0
-200 -28 0
-76 -22 0
-133 -85 0
-190 -30 0
-66 -28 0
-180 -24 0
-142 -80 0
-199 -101 0
-166 -118 0
-71 -47 0
-169 -35 0
-175 -125 0
-51 -3 0
-108 -56 0
-178 -130 0
-184 -108 0
-84 -48 0
-160 -20 0
-184 -142 0
-174 -140 0
-197 -41 0
-73 -27 0
-187 -15 0
-153 -147 0
-79 -21 0
-159 -109 0
-183 -123 0
-129 -59 0
-112 -62 0
-192 -118 0
-159 -131 0
